id,date,month,year,region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue
14427,1/26/2011,1,2011,North,Search,Lighting,Premium,8.40,2.1,0.55,174,3852,0.02,4.73,1.37,21,2286.97,104.55
14428,11/13/2011,11,2011,North,Social Media,Stationery,Premium,5.04,0.42,0.00,252,3227,0.12,1.84,0.37,90,7362.19,311.22
14429,6/11/2010,6,2010,North,Affiliate,General,Premium,1.70,0.85,0.01,225,3593,0.03,1.71,-1.00,21,788.75,141.15
14430,10/27/2011,10,2011,North,Email,General,Premium,14.85,4.95,0.00,631,11479,0.02,1.25,-0.37,30,683.31,111.82
14431,11/4/2011,11,2011,North,Affiliate,Seasonal,Standard,1.56,0.39,0.47,127,755,0.09,3.42,0.37,90,827.16,186.04
14432,6/15/2011,6,2011,North,Influencer,General,Premium,19.80,4.95,0.17,445,5896,0.07,2.93,-1.00,21,6533.16,110.64
14433,4/3/2011,4,2011,North,TV,General,Premium,6.30,2.1,0.24,0,7617,0.00,4.58,0.37,0,7305.46,92.29
14434,11/14/2010,11,2010,North,Social Media,General,Standard,1476.35,3.75,0.42,149,3248,0.02,2.29,0.37,28,214.14,153.53
14435,8/6/2010,8,2010,North,TV,Kitchen,Premium,40.80,0.85,0.42,33,757,0.03,3.91,-1.37,14,2813.32,64.32
14436,1/4/2010,1,2010,North,Affiliate,Lighting,Premium,7.50,3.75,0.55,65,761,0.01,5.19,1.37,21,7.5,53.47
14437,5/24/2010,5,2010,North,Email,Storage,Premium,15.00,3.75,0.01,227,5117,0.02,6.72,-0.37,21,464.96,87.29
14438,4/13/2010,4,2010,North,Search,Stationery,Premium,5.95,5.95,0.16,21,640,0.05,6.52,0.37,30,7095.76,92.27
14439,12/13/2010,12,2010,North,Affiliate,Kitchen,Premium,15.00,3.75,0.55,200,5442,0.04,2.13,1.00,14,2671.01,95.98
14440,10/24/2010,10,2010,North,TV,General,Premium,8.95,8.95,0.04,21,847,0.07,7.8,-0.37,30,516.71,56.80
14441,10/6/2011,10,2011,North,Search,Storage,Budget,13.20,0.55,0.41,366,5398,0.01,1.81,-0.37,7,363.24,218.76
14442,8/25/2011,8,2011,North,Influencer,Storage,Premium,10.40,0.65,0.30,524,17455,0.08,2.26,-1.37,90,4880.69,248.34
14443,9/28/2010,9,2010,North,Search,General,Premium,68.00,8.5,0.47,611,17189,0.06,2.69,-1.00,21,23251.22,75.42
14444,8/24/2011,8,2011,North,Social Media,Storage,Premium,15.00,1.25,0.36,568,8457,0.02,2.16,-1.37,14,1529.74,144.42
14445,11/28/2010,11,2010,North,Affiliate,Storage,Premium,1.95,1.95,0.18,156,3767,0.07,1.14,0.37,28,644.18,119.22
14446,12/3/2009,12,2009,North,Affiliate,Storage,Standard,1.65,1.65,0.15,233,2026,0.01,6.3,1.00,0,272.36,95.35
14447,11/20/2011,11,2011,North,Influencer,Storage,Standard,33.90,16.95,0.32,142,3561,0.01,3.77,0.37,0,135.3,84.45
14448,3/24/2011,3,2011,North,Influencer,General,Premium,7.45,1.49,0.19,541,19732,0.06,3.9,1.00,30,2998.63,188.89
14449,1/31/2011,1,2011,North,TV,Kitchen,Premium,15.30,2.55,0.04,164,6274,0.04,4.91,1.37,30,1742.2,97.90
14450,5/15/2011,5,2011,North,Affiliate,General,Premium,25.00,6.25,0.44,160,2422,0.08,6.21,-0.37,90,2526.95,80.88
14451,3/23/2011,3,2011,North,Search,Storage,Standard,1.65,1.65,0.02,845,8754,0.04,7.22,1.00,60,166.3,153.40
14452,6/9/2011,6,2011,North,Social Media,General,Premium,10.20,0.85,0.09,306,3754,0.01,4.21,-1.00,30,8566.8,161.29
14453,9/30/2010,9,2010,North,Social Media,General,Premium,2.10,2.1,0.35,230,2782,0.01,6.19,-1.00,14,115.6,81.18
14454,9/21/2010,9,2010,North,Social Media,General,Premium,17.00,4.25,0.36,106,2487,0.16,3.34,-1.00,30,361.36,103.76
14455,5/17/2010,5,2010,North,Influencer,Lighting,Premium,19.80,1.65,0.36,64,1826,0.04,6.02,-0.37,0,4600.32,101.53
14456,11/3/2011,11,2011,North,Social Media,Seasonal,Premium,4.95,4.95,0.50,657,20235,0.15,1.87,0.37,21,5327.29,151.92
14457,4/26/2011,4,2011,North,Email,General,Premium,1.95,1.95,0.09,269,3437,0.13,5.38,0.37,90,613.07,124.59
14458,10/5/2011,10,2011,North,TV,General,Premium,17.34,2.89,0.10,126,5071,0.00,0,-0.37,7,3129.32,72.46
14459,12/5/2011,12,2011,North,Search,General,Standard,10.08,0.42,0.11,188,8024,0.05,5.45,1.00,0,605.61,232.52
14460,7/10/2011,7,2011,North,Search,General,Standard,45.00,3.75,0.13,0,9449,0.02,7.94,-1.37,21,153.95,46.31
14461,11/10/2011,11,2011,North,TV,Kitchen,Premium,61.20,2.55,0.16,402,3375,0.00,1.42,0.37,60,500726,152.09
14462,6/7/2011,6,2011,North,Email,General,Premium,3.30,1.65,0.03,685,26991,0.05,0,-1.00,60,9717.39,152.11
14463,10/30/2011,10,2011,North,Search,Seasonal,Premium,2.50,1.25,0.39,22,782,0.22,1.35,-0.37,14,1218.17,144.51
14464,9/10/2010,9,2010,North,Social Media,Storage,Standard,17.70,2.95,0.33,701,11861,0.12,2.94,-1.00,30,1712.08,138.88
14465,1/26/2011,1,2011,North,Email,General,Premium,7.50,3.75,0.15,383,4279,0.05,2.34,1.37,21,8117.74,128.28
14466,12/9/2010,12,2010,North,Social Media,General,Premium,15.60,1.95,0.40,203,1471,0.11,7.11,1.00,21,944.24,146.20
14467,4/29/2010,4,2010,North,Social Media,General,Premium,63.75,3.75,0.44,278,3413,0.01,1.74,0.37,21,14602.12,144.57
14468,9/20/2011,9,2011,North,Affiliate,General,Premium,15.00,3.75,0.58,289,18682,0.13,0,-1.00,60,31623.54,108.12
14469,12/3/2009,12,2009,North,Social Media,General,Premium,29.70,4.95,0.27,631,5599,0.02,5.36,1.00,21,1452.73,125.84
14470,3/22/2011,3,2011,North,Influencer,General,Premium,2.98,179.83,0.03,541,25315,0.06,2.5,1.00,60,17.98,88.68
14471,8/1/2011,8,2011,North,Influencer,Stationery,Premium,19.90,9.95,0.27,311,3264,0.07,1.95,-1.37,14,6965.43,69.97
14472,8/2/2011,8,2011,North,Affiliate,Storage,Premium,17.34,2.89,0.23,203,7773,0.06,7.28,-1.37,21,1543.8,57.29
14473,11/2/2010,11,2010,North,Search,Seasonal,Premium,1.45,1.45,0.50,582,17175,0.01,5.41,0.37,30,931.06,122.91
14474,12/6/2010,12,2010,North,TV,Storage,Premium,5.80,1.45,0.00,59,3239,0.04,2.61,1.00,7,2382.38,83.62
14475,6/26/2011,6,2011,North,Search,Storage,Premium,17.34,2.89,0.26,203,2597,0.05,1.24,-1.00,14,2644.86,103.05
14476,10/25/2011,10,2011,North,Influencer,General,Premium,1.45,1.45,0.27,117,1235,0.14,5.31,-0.37,28,11016.09,154.35
14477,2/2/2010,2,2010,North,TV,Seasonal,Premium,0.00,0.85,0.28,304,7119,0.16,4.22,1.37,90,144.11,183.35
14478,12/4/2011,12,2011,North,Social Media,Stationery,Budget,5.04,0.42,0.14,258,4034,0.12,5.74,1.00,21,246.95,261.63
14479,5/7/2010,5,2010,North,Social Media,General,Premium,3.75,3.75,0.21,90,2071,0.00,7.25,-0.37,90,1826.29,68.09
14480,3/11/2010,3,2010,North,Affiliate,General,Premium,19.80,1.65,0.01,426,10834,0.08,3.51,1.00,14,392.85,159.63
14481,4/28/2010,4,2010,North,Social Media,General,Standard,12.75,4.25,0.47,106,674,0.02,7.78,0.37,28,456,78.13
14482,1/12/2011,1,2011,North,Affiliate,Storage,Budget,17.70,2.95,0.26,406,12366,0.03,3.55,1.37,14,65.4,113.51
14483,4/15/2010,4,2010,North,Social Media,Lighting,Premium,9.90,1.65,0.31,270,10632,0.04,3.32,0.37,7,297.92,149.26
14484,7/15/2011,7,2011,North,TV,General,Premium,20.40,0.85,0.29,184,2982,0.02,5.64,-1.37,90,7347.67,79.73
14485,9/23/2011,9,2011,North,Affiliate,General,Premium,15.00,1.25,0.00,140,3770,0.07,0.97,-1.00,30,8340.83,138.03
14486,7/18/2011,7,2011,North,Social Media,General,Premium,67.50,6.75,0.13,378,12057,0.05,2.24,-1.37,90,8430.46,78.27
14487,3/1/2011,3,2011,North,Social Media,General,Standard,9.90,1.65,0.46,165,2704,0.11,3.02,1.00,7,574.88,141.80
14488,11/4/2010,11,2010,North,Email,Storage,Premium,4.56,0.19,0.02,17,364,0.12,6.8,0.37,90,4180.69,195.85
14489,2/9/2011,2,2011,North,Search,General,Standard,15.00,1.25,0.19,490,3889,0.03,2.95,1.37,7,540.81,188.02
14490,2/4/2010,2,2010,North,Email,General,Premium,4.95,1.65,0.26,44,485,0.02,2.98,1.37,14,788.33,89.31
14491,2/7/2010,2,2010,North,Social Media,General,Premium,7.49,7.49,0.39,626,6712,0.13,2.92,1.37,7,283.35,119.06
14492,10/18/2011,10,2011,North,Social Media,Storage,Standard,62.40,2.08,0.31,978,36655,0.00,3.68,-0.37,28,1681.59,146.55
14493,3/7/2010,3,2010,North,Search,Lighting,Premium,5.04,0.42,0.05,133,2253,0.04,3.8,1.00,30,67.79,222.73
14494,6/12/2011,6,2011,North,Search,General,Premium,30.00,1.25,0.07,82,1377,0.00,0,-1.00,60,2439.06,111.75
14495,11/24/2011,11,2011,North,Search,General,Standard,1.65,1.65,0.28,521,9938,0.12,7.24,0.37,7,941.83,142.19
14496,4/20/2011,4,2011,North,Search,Storage,Budget,16.50,1.65,0.06,664,22181,0.01,5.81,0.37,30,91.55,167.40
14497,2/24/2010,2,2010,North,Affiliate,Stationery,Premium,20.40,0.85,0.02,793,15567,0.23,3.01,1.37,30,1642.54,258.92
14498,11/1/2010,11,2010,North,TV,General,Premium,33.00,1.65,0.44,440,7505,0.17,6.02,0.37,30,2741.12,156.50
14499,2/18/2010,2,2010,North,Email,General,Budget,6.60,0.55,0.31,371,13326,0.01,5.53,1.37,60,119.54,194.42
14500,4/28/2010,4,2010,North,Influencer,General,Premium,0.00,2.95,0.32,100,3584,0.06,2.54,0.37,0,3508.51,146.96
14501,9/29/2010,9,2010,North,Search,Storage,Premium,10.50,2.1,0.50,364,5658,0.00,4.8,-1.00,7,3219.26,104.77
14502,8/24/2011,8,2011,North,Search,Storage,Premium,4.16,2.08,0.01,326,14065,0.11,8.02,-1.37,14,980.23,121.48
14503,9/14/2010,9,2010,North,Search,Stationery,Standard,5.04,0.42,0.18,270,2227,0.06,3.63,-1.00,30,441.36,232.75
14504,5/19/2011,5,2011,North,Social Media,General,Premium,0.29,0.29,0.34,335,9443,0.03,3.26,-0.37,60,37.19,318.88
14505,10/26/2011,10,2011,North,Email,Storage,Budget,8.20,0.82,0.17,85,1213,0.10,5.31,-0.37,90,227.34,142.73
14506,5/9/2010,5,2010,North,Search,General,Premium,5.95,5.95,0.14,321,3322,0.07,3.64,-0.37,90,799.72,120.47
14507,12/15/2010,12,2010,North,Social Media,Stationery,Premium,87.00,1.45,0.11,274,1554,0.02,1.62,1.00,30,90544.69,207.72
14508,12/5/2010,12,2010,North,Search,Stationery,Premium,10.50,0.42,0.16,203,2599,0.04,3.08,1.00,60,6646.53,264.74
14509,8/12/2011,8,2011,East,Search,Storage,Premium,23.40,1.95,0.12,423,9511,0.10,1.29,-1.37,28,1216.34,143.03
14510,10/17/2010,10,2010,North,Social Media,Stationery,Standard,0.65,0.65,0.22,61,1259,0.02,4.29,-0.37,0,457.21,131.25
14511,6/24/2011,6,2011,North,Email,General,Premium,5.10,0.85,0.00,158,3144,0.07,0.57,-1.00,90,2750.54,183.18
14512,2/14/2010,2,2010,North,Influencer,General,Premium,2.50,1.25,0.25,154,7057,0.05,1.38,1.37,7,650.01,146.59
14513,9/15/2011,9,2011,North,Social Media,General,Premium,16.50,8.25,0.49,474,5996,0.05,3.83,-1.00,28,5592.87,62.42
14514,5/20/2010,5,2010,North,Email,General,Standard,4.25,4.25,0.42,122,3920,0.05,3.79,-0.37,21,78.96,67.10
14515,10/21/2010,10,2010,North,Social Media,Seasonal,Premium,10.20,0.85,0.08,247,10929,0.06,2.36,-0.37,21,427.8,214.07
14516,7/22/2010,7,2010,North,Affiliate,Storage,Premium,9.90,1.65,0.40,705,42402,0.18,3.88,-1.37,7,1946.21,136.72
14517,10/25/2010,10,2010,North,Social Media,Storage,Standard,2.10,2.1,0.16,364,5844,0.08,2.78,-0.37,14,248.94,147.39
14518,11/3/2010,11,2010,North,TV,Storage,Premium,1.65,115.93,0.06,585,15143,0.01,5.77,0.37,21,740.76,57.01
14519,9/29/2011,9,2011,North,Social Media,General,Premium,4.95,4.95,0.08,941,16180,0.02,4.6,-1.00,60,42,99.15
14520,5/13/2011,5,2011,North,Social Media,Stationery,Premium,10.20,0.85,0.24,793,9905,0.06,0.36,-0.37,14,5372.93,253.35
14521,9/24/2010,9,2010,North,Social Media,General,Premium,15.00,3.75,0.60,383,6916,0.06,2.71,-1.00,21,156.15,87.48
14522,4/27/2011,4,2011,North,Affiliate,General,Budget,5.10,0.85,0.22,43,468,0.10,4.59,0.37,60,248.15,126.30
14523,12/9/2009,12,2009,North,Affiliate,Lighting,Budget,15.00,3.75,0.14,206,4063,0.07,4.82,1.00,60,234.38,115.43
14524,12/17/2010,12,2010,North,Email,General,Premium,17.40,1.45,0.34,558,21040,0.02,1.67,1.00,30,12413.69,159.50
14525,6/8/2011,6,2011,North,Email,General,Premium,16.50,8.25,0.33,103,2167,0.08,1.56,-1.00,21,9613.06,84.03
14526,10/23/2011,10,2011,North,Affiliate,General,Standard,0.83,0.83,0.46,175,3569,0.06,4.8,-0.37,90,230.33,119.72
14527,1/30/2011,1,2011,North,Social Media,General,Standard,15.60,0.65,0.05,460,10583,0.01,6.33,1.37,60,311.93,247.59
14528,5/10/2010,5,2010,North,Email,General,Standard,2.52,0.42,0.25,94,1411,0.05,1.57,-0.37,60,40.44,184.28
14529,4/1/2011,4,2011,North,Email,Storage,Premium,68.58,3.81,0.30,117,1445,0.09,0,0.37,7,5277.55,122.39
14530,6/8/2010,6,2010,North,Search,General,Premium,31.00,1.55,0.48,205,5792,0.01,2.81,-1.00,21,300,79.73
14531,5/23/2010,5,2010,North,Search,General,Premium,10.08,0.42,0.32,114,1438,0.05,3.76,-0.37,0,887.2,207.17
14532,11/15/2010,11,2010,North,Email,General,Premium,1493.42,1.25,0.09,89,4677,0.00,4.63,0.37,28,1175.9,159.28
14533,7/8/2010,7,2010,North,Affiliate,General,Premium,297.00,4.95,0.30,347,12691,0.07,0.46,-1.37,21,3386.35,93.70
14534,10/10/2011,10,2011,North,Email,Stationery,Premium,19.80,1.65,0.21,57,1647,0.08,5.32,-0.37,28,6609.7,108.09
14535,8/17/2011,8,2011,North,Social Media,General,Premium,2.50,250.57,0.41,260,3247,0.06,3.71,-1.37,7,50311.42,56.45
14536,9/8/2011,9,2011,North,TV,General,Premium,8.25,1.65,0.00,512,10686,0.08,5.91,-1.00,21,643.2,102.92
14537,6/6/2010,6,2010,North,Affiliate,General,Premium,19.50,1.95,0.34,211,1966,0.00,6.41,-1.00,28,3429.77,83.45
14538,2/28/2010,2,2010,North,Search,Stationery,Premium,25.92,0.36,0.21,310,8818,0.04,4.68,1.37,21,18942.88,283.34
14539,1/7/2010,1,2010,North,Affiliate,General,Premium,20.00,1.25,0.27,242,5150,0.05,6.17,1.37,90,324.12,137.01
14540,3/31/2010,3,2010,North,Email,Kitchen,Standard,15.30,2.55,0.06,254,9029,0.02,1.91,1.00,14,215.54,128.37
14541,9/29/2010,9,2010,North,Affiliate,Storage,Premium,15.00,1.25,0.33,500,9114,0.16,5.52,-1.00,7,925.72,131.75
14542,11/18/2010,11,2010,North,TV,General,Premium,4.95,4.95,0.34,195,12840,0.01,2.04,0.37,21,3441,78.14
14543,11/25/2010,11,2010,North,Social Media,Storage,Premium,19.50,1.95,0.22,326,6519,0.01,6.01,0.37,7,6182.87,122.57
14544,12/14/2010,12,2010,North,Social Media,Lighting,Premium,5.90,2.95,0.10,125,3811,0.12,3.97,1.00,14,4284.62,143.36
14545,5/5/2011,5,2011,North,Search,General,Premium,17.40,1.45,0.08,449,14338,0.20,7.32,-0.37,7,182792.86,220.46
14546,10/3/2011,10,2011,North,Social Media,Stationery,Standard,8.40,0.42,0.13,90,1161,0.01,4.52,-0.37,28,2664.12,189.23
14547,8/20/2010,8,2010,North,Email,General,Premium,1.45,0.29,0.10,406,13226,0.06,2.84,-1.37,7,439.22,298.05
14548,1/21/2010,1,2010,North,Social Media,General,Premium,6.75,6.75,0.08,186,4269,0.09,4.28,1.37,60,2577.41,139.24
14549,3/1/2011,3,2011,North,Search,Seasonal,Premium,37.50,3.75,0.55,500,12087,0.11,2.89,1.00,21,24526.91,160.56
14550,5/9/2011,5,2011,North,Influencer,Storage,Premium,35.40,2.95,0.04,701,10696,0.02,1.94,-0.37,30,2818.83,165.80
14551,6/8/2010,6,2010,North,Social Media,General,Premium,7.49,7.49,0.29,224,2737,0.03,5.54,-1.00,7,900.51,42.43
14552,8/5/2010,8,2010,North,Email,General,Premium,17.70,2.95,0.15,209,2499,0.06,3.63,-1.37,90,608.87,85.34
14553,3/4/2011,3,2011,North,TV,General,Standard,13.60,0.85,0.07,126,2140,0.02,3.51,1.00,21,244.45,126.80
14554,8/20/2010,8,2010,North,Affiliate,Kitchen,Premium,10.00,1.25,0.11,268,3590,0.03,1.8,-1.37,21,367.69,119.34
14555,6/17/2010,6,2010,North,Search,General,Premium,7.95,7.95,0.05,56,1041,0.02,3.73,-1.00,30,10295.92,70.35
14556,10/29/2010,10,2010,North,Email,Seasonal,Premium,8.85,2.95,0.20,896,20010,0.08,1.79,-0.37,0,2092.51,142.09
14557,4/13/2010,4,2010,North,Social Media,Storage,Budget,5.00,1.25,0.28,500,10918,0.06,2.36,0.37,21,209.69,182.89
14558,12/6/2010,12,2010,North,Social Media,General,Premium,20.40,2.55,0.32,329,7419,0.08,1.31,1.00,60,2490.89,186.99
14559,9/5/2010,9,2010,North,Social Media,Stationery,Premium,17.70,2.95,0.36,42,2931,0.05,4.98,-1.00,90,5714.01,61.33
14560,10/17/2011,10,2011,North,Social Media,General,Premium,0.42,0.42,0.00,304,4736,0.08,4.63,-0.37,21,58784.01,292.42
14561,9/4/2011,9,2011,North,Social Media,General,Premium,5.95,108.16,0.15,211,3645,0.05,2.83,-1.00,30,0,71.18
14562,4/28/2011,4,2011,North,Influencer,General,Premium,11.85,3.95,0.18,394,14135,0.05,6.78,0.37,90,8838.65,133.31
14563,8/23/2011,8,2011,North,Affiliate,Storage,Premium,12.48,2.08,0.20,262,3103,0.19,5.69,-1.37,14,1433.02,112.57
14564,9/2/2011,9,2011,North,Search,General,Standard,4.95,4.95,0.36,631,5338,0.01,0,-1.00,28,475.44,65.06
14565,7/1/2010,7,2010,North,Email,Stationery,Premium,20.40,2.55,0.09,241,8952,0.08,2.87,-1.37,90,2315.77,109.48
14566,11/4/2010,11,2010,North,TV,Storage,Premium,11.90,0.85,0.43,601,15306,0.04,2.98,0.37,28,0,154.87
14567,9/21/2011,9,2011,North,Email,Storage,Premium,0.00,4.13,0.04,377,10158,0.08,5.23,-1.00,0,1617.8,92.96
14568,10/6/2010,10,2010,North,Social Media,General,Premium,11.85,3.95,0.00,626,8560,0.01,1.69,-0.37,30,1112.26,143.65
14569,10/30/2011,10,2011,North,Search,General,Premium,14.85,4.95,0.21,1137,7584,0.04,0.89,-0.37,30,3207.64,146.26
14570,10/11/2010,10,2010,North,Email,Storage,Premium,11.90,5.95,0.45,300,9423,0.06,6.29,-0.37,14,735.28,63.30
14571,4/13/2011,4,2011,North,Affiliate,General,Premium,18.60,4.65,0.08,451,12428,0.00,5.72,0.37,7,796.5,86.88
14572,9/4/2011,9,2011,North,Search,General,Standard,3.75,3.75,0.03,313,3755,0.03,2.99,-1.00,90,591,119.59
14573,1/20/2010,1,2010,North,Email,Kitchen,Premium,11.90,5.95,0.34,179,3316,0.00,2.04,1.37,60,4497.14,105.51
14574,8/23/2010,8,2010,North,Email,General,Premium,15.00,3.75,0.37,0,6697,0.05,2.62,-1.37,30,0,69.76
14575,9/15/2011,9,2011,North,Email,General,Premium,1.65,1.65,0.08,507,14062,0.01,4.56,-1.00,21,825.74,125.44
14576,7/15/2011,7,2011,North,Social Media,General,Budget,19.80,4.95,0.15,385,4675,0.02,6.71,-1.37,28,871.31,64.37
14577,8/4/2011,8,2011,North,Influencer,Storage,Premium,20.80,2.08,0.05,505,7110,0.03,7.85,-1.37,21,3926.29,107.14
14578,3/20/2011,3,2011,North,Email,Kitchen,Premium,7.50,1.25,0.23,243,4137,0.03,1.47,1.00,90,6915.64,170.68
14579,10/14/2011,10,2011,North,Email,Stationery,Premium,1.95,1.95,0.00,282,4572,0.01,4.51,-0.37,30,9713.95,106.54
14580,11/29/2010,11,2010,North,Influencer,General,Premium,266.40,1.85,0.09,566,3363,0.03,0,0.37,7,10405.5,197.67
14581,5/25/2010,5,2010,North,Social Media,General,Premium,18.60,4.65,0.03,350,8002,0.11,2.06,-0.37,90,14761.5,186.69
14582,5/8/2011,5,2011,North,Social Media,Kitchen,Premium,15.30,2.55,0.41,254,2761,0.05,6.76,-0.37,30,1183.89,110.27
14583,8/26/2010,8,2010,East,Search,Kitchen,Premium,46.80,1.95,0.34,22,217,0.07,3.28,-1.37,0,1635.68,51.71
14584,8/23/2011,8,2011,North,Influencer,Seasonal,Premium,15.90,7.95,0.14,516,6555,0.00,3.67,-1.37,90,4116.55,75.27
14585,8/8/2011,8,2011,North,Social Media,General,Premium,49.92,2.08,0.25,96,1412,0.01,1.1,-1.37,21,9216.82,91.06
14586,4/29/2010,4,2010,North,Email,Storage,Premium,4.95,1.65,0.01,702,8524,0.03,2.99,0.37,28,696.22,155.70
14587,4/28/2010,4,2010,North,Email,Stationery,Premium,10.08,0.42,0.02,0,6462,0.04,4.19,0.37,60,4326.26,266.48
14588,11/6/2011,11,2011,North,Search,General,Premium,19.80,4.95,0.17,640,17181,0.01,6.73,0.37,14,3427.28,106.21
14589,10/29/2010,10,2010,North,Social Media,General,Standard,18.75,3.75,0.03,269,9268,0.11,8.87,-0.37,28,757.34,127.20
14590,7/18/2011,7,2011,West,Affiliate,Seasonal,Premium,9.96,0.83,0.33,128,4803,0.01,5.24,-1.37,60,18034.98,97.97
14591,11/4/2011,11,2011,North,TV,General,Standard,24.96,2.08,0.25,141,3811,0.19,1.69,0.37,0,5037.67,161.29
14592,4/6/2010,4,2010,North,Search,Storage,Standard,13.00,3.25,0.18,302,4793,0.05,5.29,0.37,90,744.72,130.36
14593,2/17/2010,2,2010,North,Email,Storage,Premium,7.50,1.25,0.16,525,13610,0.03,4.63,1.37,7,522.56,134.01
14594,3/31/2011,3,2011,North,Affiliate,Lighting,Budget,15.00,1.25,0.07,593,15455,0.01,7.28,1.00,30,209.85,154.73
14595,8/19/2010,8,2010,North,Influencer,General,Premium,16.25,3.25,0.35,117,1500,0.01,7.3,-1.37,7,1735.34,34.43
14596,7/1/2011,7,2011,North,Search,Storage,Premium,16.50,1.65,0.36,790,12492,0.21,4.43,-1.37,7,14679.27,176.05
14597,2/12/2011,2,2011,North,Influencer,Lighting,Premium,34.68,2.89,0.11,89,1593,0.02,2.55,1.00,30,5072.79,143.30
14598,9/2/2011,9,2011,North,Email,General,Standard,1.25,1.25,0.10,140,1862,0.00,5.82,-1.00,60,99.86,114.80
14599,4/17/2011,4,2011,North,Email,General,Standard,0.00,2.08,0.35,475,5075,0.06,1.83,0.37,60,276.45,143.56
14600,5/24/2010,5,2010,North,Search,Lighting,Premium,30.00,1.25,0.09,466,10917,0.06,4.32,-0.37,28,944.31,167.84
14601,6/22/2011,6,2011,North,Search,Stationery,Premium,5.04,0.42,0.05,187,2235,0.03,2.05,-1.00,28,5303.641,232.29
14602,11/4/2011,11,2011,North,TV,Seasonal,Premium,15.90,7.95,0.30,130,2252,0.00,6.72,0.37,60,10026.41,58.56
14603,11/10/2011,11,2011,North,Search,Kitchen,Premium,30.60,2.55,0.00,254,2970,0.11,0,0.37,14,5291.54,156.57
14604,12/3/2009,12,2009,North,TV,General,Premium,15.80,3.95,0.22,166,3458,0.03,5.89,1.00,60,234.1,81.28
14605,4/27/2011,4,2011,North,Affiliate,Stationery,Premium,867.70,0.36,0.19,89,2304,0.05,0.89,0.37,7,59189.5,257.46
14606,2/19/2010,2,2010,North,Email,General,Budget,0.84,0.42,0.17,13,104,0.03,7.53,1.37,90,127.26,89.17
14607,11/29/2010,11,2010,Central,Influencer,Stationery,Budget,10.50,0.42,0.42,100,2421,0.01,2.68,0.37,90,233.13,190.61
14608,2/4/2011,2,2011,North,Affiliate,General,Premium,17.85,5.95,0.00,460,10901,0.04,3.93,1.37,28,1802.9,90.84
14609,5/14/2010,5,2010,North,Social Media,General,Premium,34.80,1.45,0.43,507,23823,0.08,5.25,-0.37,21,391.8,138.58
14610,8/12/2011,8,2011,North,Social Media,Storage,Premium,15.60,1.95,0.38,418,13916,0.05,1.67,-1.37,90,1023.55,121.32
14611,10/15/2010,10,2010,North,Influencer,Storage,Premium,13.20,0.55,0.07,528,8774,0.00,5.96,-0.37,21,2594.63,273.94
14612,12/5/2010,12,2010,North,Email,Storage,Premium,66.00,2.75,0.24,302,6088,0.05,5.68,1.00,21,4010.94,128.56
14613,6/1/2011,6,2011,North,Influencer,Storage,Premium,16.80,2.1,0.15,202,4739,0.14,3.91,-1.00,7,33191.7,155.20
14614,6/14/2011,6,2011,North,Social Media,Storage,Premium,18.00,2.25,0.21,159,2843,0.11,4.9,-1.00,30,0,118.41
14615,2/19/2010,2,2010,North,Influencer,Storage,Premium,3.75,1.25,0.00,264,7750,0.10,1.27,1.37,21,0,201.75
14616,5/2/2010,5,2010,North,Search,General,Premium,2.10,2.1,0.23,151,2013,0.09,1.39,-0.37,0,19.05,123.82
14617,8/25/2011,8,2011,North,TV,Storage,Premium,3.30,1.65,0.02,790,48334,0.02,7.57,-1.37,30,51722.74,109.84
14618,3/17/2011,3,2011,East,Affiliate,General,Standard,31.80,7.95,0.10,196,4214,0.05,0,1.00,90,1360.46,111.12
14619,7/13/2010,7,2010,North,Search,General,Premium,30.00,1.25,0.55,42,542,0.02,3.81,-1.37,90,166.79,46.24
14620,6/12/2011,6,2011,North,Affiliate,Storage,Premium,7.50,1.25,0.11,138,3871,0.09,4.03,-1.00,60,5056.76,126.53
14621,1/30/2011,1,2011,North,Influencer,General,Premium,15.90,7.95,0.34,251,3676,0.01,5,1.37,90,3172.73,93.15
14622,10/17/2010,10,2010,North,Affiliate,General,Premium,0.00,1.65,0.32,616,17883,0.15,3.61,-0.37,90,597.6,155.31
14623,1/30/2011,1,2011,North,Social Media,General,Budget,11.25,3.75,0.00,104,3018,0.02,1.63,1.37,14,304.53,116.15
14624,10/3/2010,10,2010,North,Email,Seasonal,Premium,4.25,0.85,0.60,517,5211,0.00,6.26,-0.37,14,5065.06,145.73
